,name,reactionTime,trajectory,aimAction,aimPlayerGridList,noisePoint,goal,conditionName,decisionSteps,targetDiff,avoidCommitPoint,crossPoint,obstacles,noiseNumber,playerGrid,target1,target2
216,noise0.0667_softmaxBeta2.5_1,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(0, 1), [0, 2], [0, 3], [0, 4], [0, 5], [1, 5], [1, 6], [1, 7], [2, 7], [2, 8], [3, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0)]","[(0, 2), (0, 3), (0, 4), (0, 5), (1, 5), (1, 6), (2, 6), (2, 7), (2, 8), (3, 8)]","[3, 7]","[0, 0, 2, 2, 0, 2, 0, 0, 2, 0]",expCondition1,1,2,"(1, 2)","(3, 3)","[(1, 1), (1, 3), (3, 1), (13, 10), (13, 6), (2, 9), (9, 7), (2, 12), (10, 5), (8, 5), (6, 5), (12, 0), (13, 3), (11, 11), (3, 12), (2, 11), (13, 2), (12, 9)]",2,"(0, 1)","(10, 3)","(3, 8)"
217,noise0.0667_softmaxBeta2.5_1,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3]","[(14, 0), [14, 0], [14, 1], [14, 1], [13, 1], [12, 1], [11, 1], [11, 2], [10, 2], [9, 2], [9, 1], [9, 0], [8, 0], [7, 0], [6, 0], [5, 0], [4, 0], [3, 0]]","[(-1, 0), (0, 1), (1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[(13, 0), (14, 1), (15, 1), (13, 1), (12, 1), (11, 1), (11, 2), (10, 2), (9, 2), (9, 1), (9, 0), (8, 0), (7, 0), (6, 0), (5, 0), (4, 0), (3, 0)]",[1],"[2, 1, 0, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",controlCondition,0,controlAvoid,"(14, 0)","(14, 0)","[(14, 3), (11, 0), (10, 1), (11, 5), (13, 4), (9, 3), (12, 2), (13, 6), (12, 6), (8, 1), (8, 2), (11, 5), (6, 7), (4, 10), (8, 11), (2, 13), (4, 6), (6, 12)]",1,"(14, 0)","(14, 10)","(3, 0)"
218,noise0.0667_softmaxBeta2.5_1,"[0, 0, 0, 0, 1, 1, 1, 1, 1]","[(4, 2), [4, 3], [4, 4], [4, 5], [5, 5], [6, 5], [6, 6], [6, 7], [6, 8], [6, 9]]","[(0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[(4, 3), (4, 4), (4, 5), (5, 5), (6, 5), (6, 6), (6, 7), (6, 8), (6, 9)]",[],"[0, 0, 0, 1, 1, 0, 0, 0, 0]",randomCondition,0,controlAvoid,"(14, 0)","(14, 0)","[(9, 13), (3, 13), (10, 2), (2, 5), (0, 2), (13, 11), (14, 10), (9, 14), (9, 5), (2, 7), (0, 1), (5, 3), (14, 7), (6, 10), (4, 1), (2, 10), (11, 13), (10, 6)]",0,"(4, 2)","(6, 9)","(4, 13)"
219,noise0.0667_softmaxBeta2.5_1,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4]","[(14, 0), [14, 1], [14, 2], [13, 2], [12, 2], [12, 3], [12, 4], [11, 4], [10, 4], [9, 4], [9, 5], [10, 4], [9, 4], [10, 4], [9, 4], [9, 5], [9, 6], [9, 7], [9, 8], [8, 8], [8, 9], [8, 10]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1)]","[(14, 1), (14, 2), (13, 2), (12, 2), (12, 3), (12, 4), (11, 4), (10, 4), (9, 4), (9, 5), (9, 6), (9, 4), (9, 5), (9, 4), (9, 5), (9, 6), (9, 7), (9, 8), (8, 8), (8, 9), (8, 10)]","[11, 13]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1]",expCondition2,6,0,"(10, 4)","(8, 6)","[(11, 3), (14, 4), (13, 3), (9, 3), (11, 5), (11, 1), (10, 0), (8, 3), (11, 6), (2, 12), (5, 7), (11, 11), (13, 13), (6, 13), (5, 9), (8, 12), (2, 2), (4, 9)]",2,"(14, 0)","(8, 10)","(4, 6)"
220,noise0.0667_softmaxBeta2.5_1,"[0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3]","[(14, 14), [14, 13], [14, 12], [13, 12], [12, 12], [11, 12], [11, 11], [12, 10], [12, 9], [12, 8], [11, 8], [11, 7], [11, 6], [11, 5]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1)]","[(14, 13), (14, 12), (13, 12), (12, 12), (11, 12), (11, 11), (10, 11), (12, 9), (12, 8), (11, 8), (11, 7), (11, 6), (11, 5)]",[7],"[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 2, 2, 2]",expCondition1,2,2,"(12, 12)","(11, 11)","[(13, 13), (13, 11), (11, 13), (6, 2), (3, 2), (11, 2), (4, 2), (2, 14), (14, 4), (6, 1), (1, 5), (9, 1), (10, 4), (13, 3), (9, 4), (1, 3), (4, 12), (4, 9)]",1,"(14, 14)","(7, 11)","(11, 5)"
221,noise0.0667_softmaxBeta2.5_1,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[(14, 14), [14, 13], [14, 13], [14, 12], [14, 11], [14, 10], [14, 9], [14, 8], [13, 8], [13, 7], [13, 6], [13, 5], [12, 5], [11, 5], [11, 4], [10, 4]]","[(0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0)]","[(14, 13), (15, 13), (14, 12), (14, 11), (14, 10), (14, 9), (14, 8), (13, 8), (13, 7), (13, 6), (13, 5), (12, 5), (11, 5), (11, 4), (10, 4)]",[],"[0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 2, 0, 0, 2, 0]",expCondition2,2,1,"(12, 12)","(10, 10)","[(13, 13), (13, 11), (11, 13), (13, 10), (10, 13), (1, 12), (1, 9), (3, 4), (1, 1), (5, 2), (4, 10), (4, 12), (8, 7), (8, 1), (2, 13), (10, 2), (12, 3), (2, 11)]",0,"(14, 14)","(5, 10)","(10, 4)"
222,noise0.0667_softmaxBeta2.5_1,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3]","[(0, 0), [0, 1], [1, 1], [1, 2], [1, 3], [2, 3], [2, 3], [3, 3], [3, 4], [4, 4], [5, 4], [5, 5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5], [10, 5], [11, 5]]","[(0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[(0, 1), (1, 1), (1, 2), (1, 3), (2, 3), (3, 3), (3, 3), (3, 4), (4, 4), (5, 4), (5, 5), (6, 5), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (11, 5)]","[6, 12]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1]",controlCondition,0,1,"(-1, -1)","(5, 5)","[(3, 0), (0, 3), (1, 4), (5, 3), (4, 1), (3, 5), (2, 2), (6, 1), (6, 2), (1, 6), (2, 6), (5, 3), (7, 11), (11, 12), (13, 10), (13, 11), (12, 9), (6, 13)]",2,"(0, 0)","(11, 5)","(5, 12)"
223,noise0.0667_softmaxBeta2.5_1,"[0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(0, 0), [0, 1], [0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [5, 3], [6, 3], [7, 4], [7, 3], [8, 3], [9, 3]]","[(0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0)]","[(0, 1), (0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (5, 3), (6, 3), (7, 3), (7, 3), (8, 3), (9, 3)]",[10],"[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",expCondition1,2,0,"(2, 2)","(3, 3)","[(1, 1), (1, 3), (3, 1), (9, 11), (6, 8), (5, 12), (11, 3), (8, 4), (11, 13), (10, 7), (10, 9), (10, 5), (8, 12), (12, 5), (8, 8), (11, 7), (12, 11), (13, 5)]",1,"(0, 0)","(9, 3)","(3, 9)"
224,noise0.0667_softmaxBeta2.5_1,"[0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2]","[(14, 2), [13, 2], [12, 2], [12, 3], [12, 4], [11, 4], [10, 4], [9, 4], [8, 4], [7, 4], [6, 4], [5, 4]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[(13, 2), (12, 2), (12, 3), (12, 4), (11, 4), (10, 4), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]",expCondition2,0,2,"(13, 2)","(10, 4)","[(13, 1), (11, 1), (13, 3), (10, 1), (13, 4), (6, 11), (4, 5), (8, 13), (1, 0), (2, 1), (3, 5), (10, 1), (3, 13), (3, 9), (6, 12), (2, 0), (3, 7), (5, 7)]",0,"(14, 2)","(10, 11)","(5, 4)"
225,noise0.0667_softmaxBeta2.5_1,"[0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3]","[(0, 0), [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [0, 10]]","[(1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0)]","[(1, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (0, 10)]",[7],"[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",expCondition1,6,controlAvoid,"(0, 0)","(0, 0)","[(3, 3), (4, 0), (3, 1), (3, 5), (5, 3), (1, 3), (0, 4), (2, 13), (9, 10), (0, 13), (12, 9), (1, 13), (11, 1), (13, 8), (13, 7), (4, 12), (6, 7), (10, 9)]",1,"(0, 0)","(12, 0)","(0, 10)"
226,noise0.0667_softmaxBeta2.5_1,"[0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(14, 2), [14, 3], [14, 4], [14, 5], [13, 5], [13, 6], [12, 6], [12, 7], [12, 8], [12, 9], [12, 10], [11, 10]]","[(0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0)]","[(14, 3), (14, 4), (14, 5), (13, 5), (13, 6), (12, 6), (12, 7), (12, 8), (12, 9), (12, 10), (11, 10)]",[],"[0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0]",expCondition1,0,0,"(13, 2)","(11, 3)","[(13, 1), (11, 1), (13, 3), (12, 0), (3, 13), (9, 1), (3, 10), (3, 3), (7, 4), (1, 7), (3, 9), (3, 0), (6, 1), (8, 4), (12, 1), (7, 11), (1, 10), (2, 5)]",0,"(14, 2)","(11, 10)","(4, 3)"
227,noise0.0667_softmaxBeta2.5_1,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(1, 14), [2, 14], [3, 14], [4, 14], [5, 14], [5, 13], [6, 13], [7, 13], [8, 13], [9, 14], [10, 14], [11, 14], [12, 14], [13, 14]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[(2, 14), (3, 14), (4, 14), (5, 14), (6, 14), (6, 13), (7, 13), (8, 13), (9, 13), (10, 14), (11, 14), (12, 14), (13, 14)]","[5, 9]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",expCondition1,1,controlAvoid,"(1, 14)","(1, 14)","[(1, 13), (3, 13), (1, 11), (3, 3), (5, 5), (8, 5), (11, 11), (5, 8), (6, 6), (13, 6), (0, 13), (11, 13), (2, 1), (0, 8), (12, 10), (11, 12), (4, 2), (12, 5)]",2,"(1, 14)","(1, 3)","(13, 14)"
228,noise0.0667_softmaxBeta2.5_1,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[(14, 14), [14, 13], [14, 12], [14, 12], [13, 12], [12, 12], [12, 13], [12, 12], [12, 11], [12, 10], [11, 10], [11, 9], [11, 8], [11, 7], [11, 6]]","[(0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]","[(14, 13), (14, 12), (14, 11), (13, 12), (12, 12), (12, 11), (12, 12), (12, 11), (12, 10), (11, 10), (11, 9), (11, 8), (11, 7), (11, 6)]","[3, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2]",expCondition1,2,0,"(12, 12)","(11, 11)","[(13, 13), (13, 11), (11, 13), (2, 7), (8, 7), (12, 1), (13, 1), (4, 12), (5, 1), (7, 5), (3, 1), (7, 1), (4, 13), (11, 3), (10, 3), (1, 4), (2, 4), (7, 10)]",2,"(14, 14)","(6, 11)","(11, 6)"
229,noise0.0667_softmaxBeta2.5_1,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2]","[(13, 14), [12, 14], [11, 14], [11, 14], [10, 14], [9, 14], [8, 14], [7, 14], [6, 14], [6, 13], [5, 13], [4, 13], [4, 12], [4, 11]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1)]","[(12, 14), (11, 14), (10, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (6, 13), (5, 13), (4, 13), (4, 12), (4, 11)]",[3],"[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0]",expCondition1,1,0,"(12, 13)","(11, 11)","[(13, 13), (13, 11), (11, 13), (1, 4), (4, 3), (8, 2), (5, 5), (3, 8), (2, 3), (6, 9), (14, 13), (8, 4), (1, 10), (1, 8), (13, 2), (7, 3), (8, 5), (3, 12)]",1,"(13, 14)","(4, 11)","(11, 4)"
230,noise0.0667_softmaxBeta2.5_1,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2]","[(0, 0), [0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [7, 4], [8, 4]]","[(0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]","[(0, 1), (1, 1), (2, 1), (3, 1), (3, 2), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (7, 4), (8, 4)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",expCondition1,4,1,"(3, 3)","(4, 4)","[(2, 2), (2, 0), (2, 4), (0, 2), (4, 2), (9, 4), (9, 13), (11, 12), (13, 8), (10, 8), (4, 11), (6, 11), (5, 10), (11, 7), (2, 12), (10, 1), (7, 7), (8, 10)]",0,"(0, 0)","(8, 4)","(4, 9)"
231,noise0.0667_softmaxBeta2.5_1,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4]","[(0, 14), [0, 13], [1, 13], [2, 13], [3, 13], [3, 14], [3, 13], [3, 12], [3, 11], [3, 10], [3, 11], [4, 11], [4, 10], [4, 9], [4, 8], [5, 8], [5, 7], [5, 6], [5, 5]]","[(0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1)]","[(0, 13), (1, 13), (2, 13), (3, 13), (3, 12), (3, 13), (3, 12), (3, 11), (3, 10), (3, 9), (4, 11), (4, 10), (4, 9), (4, 8), (5, 8), (5, 7), (5, 6), (5, 5)]","[5, 10]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1]",expCondition2,4,2,"(3, 11)","(5, 9)","[(2, 12), (0, 12), (4, 12), (2, 14), (2, 10), (5, 12), (2, 9), (1, 3), (3, 1), (12, 14), (10, 4), (5, 2), (4, 1), (3, 4), (11, 5), (11, 7), (7, 1), (13, 6)]",2,"(0, 14)","(5, 5)","(11, 9)"
232,noise0.0667_softmaxBeta2.5_1,"[0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3]","[(0, 0), [1, 0], [2, 0], [3, 0], [3, 0], [4, 0], [5, 0], [6, 0], [6, 1], [6, 2], [7, 2], [7, 3], [8, 3], [8, 4]]","[(1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1)]","[(1, 0), (2, 0), (3, 0), (3, 1), (4, 0), (5, 0), (6, 0), (6, 1), (6, 2), (7, 2), (7, 3), (8, 3), (8, 4)]",[7],"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0]",expCondition2,2,2,"(2, 2)","(4, 4)","[(1, 1), (1, 3), (3, 1), (1, 4), (4, 1), (5, 13), (6, 8), (6, 13), (2, 11), (11, 10), (9, 13), (8, 10), (4, 12), (11, 9), (8, 7), (12, 13), (5, 11), (5, 8)]",1,"(0, 0)","(8, 4)","(4, 10)"
233,noise0.0667_softmaxBeta2.5_1,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2]","[(1, 0), [2, 0], [3, 0], [4, 0], [5, 0], [6, 0], [6, 1], [6, 2], [7, 2], [7, 3], [8, 3], [9, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0)]","[(2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (6, 2), (7, 2), (7, 3), (8, 3), (9, 3)]",[],"[0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1]",expCondition1,1,1,"(2, 1)","(3, 3)","[(1, 1), (1, 3), (3, 1), (11, 10), (9, 9), (12, 6), (13, 3), (10, 3), (11, 5), (11, 6), (6, 8), (0, 3), (5, 4), (12, 11), (10, 1), (9, 13), (9, 7), (5, 9)]",0,"(1, 0)","(9, 3)","(3, 10)"
234,noise0.0667_softmaxBeta2.5_1,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3]","[(0, 2), [1, 2], [2, 2], [3, 2], [4, 2], [4, 2], [5, 1], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[(1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (5, 2), (5, 2), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2)]","[5, 6]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",expCondition2,0,controlAvoid,"(0, 2)","(0, 2)","[(1, 1), (1, 3), (3, 1), (1, 4), (4, 1), (9, 0), (12, 7), (7, 10), (11, 1), (9, 1), (13, 0), (5, 10), (9, 12), (12, 13), (11, 6), (8, 8), (5, 12), (5, 11)]",2,"(0, 2)","(10, 2)","(0, 13)"
235,noise0.0667_softmaxBeta2.5_1,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2]","[(2, 0), [2, 1], [2, 2], [2, 3], [3, 2], [3, 3], [3, 4], [3, 5], [3, 6], [3, 7], [3, 8]]","[(0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(2, 1), (2, 2), (2, 3), (3, 3), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8)]",[4],"[0, 0, 0, 0, 0, 2, 2, 2, 2, 2]",expCondition1,0,2,"(2, 1)","(3, 3)","[(1, 1), (1, 3), (3, 1), (11, 11), (0, 3), (4, 4), (9, 13), (6, 13), (5, 4), (13, 4), (7, 8), (13, 1), (7, 9), (6, 6), (7, 12), (12, 6), (9, 11), (9, 6)]",1,"(2, 0)","(10, 3)","(3, 8)"
236,noise0.0667_softmaxBeta2.5_1,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3]","[(14, 14), [14, 13], [14, 12], [14, 12], [13, 12], [13, 11], [12, 11], [12, 10], [12, 9], [13, 9], [14, 9], [14, 8], [14, 7], [14, 6], [14, 5], [14, 4], [14, 3], [14, 2]]","[(0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[(14, 13), (14, 12), (14, 11), (13, 12), (13, 11), (12, 11), (12, 10), (12, 9), (13, 9), (14, 9), (14, 8), (14, 7), (14, 6), (14, 5), (14, 4), (14, 3), (14, 2)]",[],"[2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",controlCondition,0,controlAvoid,"(14, 14)","(14, 14)","[(11, 14), (14, 11), (13, 10), (13, 8), (10, 13), (8, 13), (8, 12), (12, 8), (9, 11), (11, 9), (6, 7), (2, 3), (8, 3), (8, 4), (6, 1), (3, 8), (8, 1), (3, 1)]",0,"(14, 14)","(3, 14)","(14, 2)"
237,noise0.0667_softmaxBeta2.5_1,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3]","[(0, 14), [0, 13], [1, 13], [2, 13], [3, 13], [3, 12], [3, 11], [3, 10], [3, 9], [4, 9], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5]]","[(0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]","[(0, 13), (1, 13), (2, 13), (3, 13), (3, 12), (3, 11), (3, 10), (3, 9), (4, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",expCondition2,4,1,"(3, 11)","(5, 9)","[(2, 12), (0, 12), (4, 12), (2, 14), (2, 10), (5, 12), (2, 9), (8, 7), (9, 3), (10, 1), (12, 9), (9, 6), (7, 7), (7, 5), (12, 1), (1, 3), (9, 8), (11, 9)]",0,"(0, 14)","(5, 5)","(10, 9)"
238,noise0.0667_softmaxBeta2.5_1,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2]","[(12, 0), [11, 0], [10, 0], [10, 1], [10, 0], [9, 0], [8, 0], [7, 0], [7, 1], [7, 2], [7, 3], [6, 3]]","[(-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0)]","[(11, 0), (10, 0), (10, 1), (9, 1), (9, 0), (8, 0), (8, 1), (7, 1), (7, 2), (7, 3), (6, 3)]","[4, 7]","[0, 2, 0, 2, 2, 2, 0, 0, 0, 0, 2]",expCondition1,0,0,"(12, 1)","(11, 3)","[(13, 1), (11, 1), (13, 3), (8, 9), (13, 1), (10, 6), (7, 9), (13, 5), (7, 11), (3, 3), (1, 3), (2, 0), (8, 4), (4, 2), (4, 3), (5, 0), (2, 2), (14, 12)]",2,"(12, 0)","(11, 8)","(6, 3)"
239,noise0.0667_softmaxBeta2.5_1,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4]","[(0, 0), [1, 0], [1, 0], [1, 1], [0, 1], [0, 1], [1, 1], [2, 1], [3, 1], [4, 1], [5, 0], [5, 1], [6, 1], [6, 2], [6, 3], [7, 3], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4], [11, 5]]","[(1, 0), (1, 0), (0, 1), (-1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1)]","[(1, 0), (2, 0), (1, 1), (0, 1), (0, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (5, 1), (6, 1), (6, 2), (6, 3), (7, 3), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (11, 5)]",[10],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",expCondition2,4,0,"(3, 3)","(5, 5)","[(2, 2), (2, 0), (2, 4), (0, 2), (4, 2), (2, 5), (5, 2), (7, 10), (8, 7), (8, 13), (10, 7), (2, 13), (1, 12), (13, 10), (7, 11), (7, 13), (6, 13), (10, 13)]",1,"(0, 0)","(11, 5)","(5, 11)"
240,noise0.0667_softmaxBeta2.5_1,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3]","[(0, 0), [1, 0], [0, 0], [0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [3, 3], [3, 3], [4, 3], [5, 3], [6, 3], [6, 4], [7, 4], [8, 4]]","[(1, 0), (-1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0)]","[(1, 0), (0, 0), (0, 1), (1, 1), (2, 1), (3, 1), (3, 2), (3, 3), (4, 3), (4, 3), (5, 3), (6, 3), (6, 4), (7, 4), (8, 4)]",[9],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1]",expCondition1,4,2,"(3, 3)","(4, 4)","[(2, 2), (2, 0), (2, 4), (0, 2), (4, 2), (4, 13), (12, 11), (7, 5), (9, 1), (6, 11), (8, 10), (7, 10), (6, 12), (10, 8), (9, 11), (10, 9), (9, 10), (2, 11)]",1,"(0, 0)","(8, 4)","(4, 10)"
